_1,_2,_3,_4
2018,1,15,37378
2019,4,12,21103
1996,4,9,14660
1997,1,8,14411
1998,6,15,14731
2009,10,30,17893
2001,10,16,14400
2003,8,27,18092
2012,11,28,16155
2014,1,18,11821
2009,12,27,17483
1997,10,19,14215
2001,12,17,14359
2007,8,14,21288
2012,1,29,15339
2014,11,23,14591
2003,6,8,17038
2004,5,16,18757
2004,9,9,19785
2015,2,28,11673
2016,4,2,13207
2016,8,11,16441
2007,6,19,20635
2009,5,2,14726
2018,10,21,19948
2019,7,7,21152
2020,4,11,6145
2020,8,2,12602
1998,7,26,14451
2010,2,1,17516
2012,8,24,17805
2001,9,3,16603
2002,6,14,15211
2003,11,12,17558
2014,6,1,15949
2016,11,9,15700
2005,5,3,20044
2006,2,14,18780
2007,3,13,20666
2018,9,27,20871
2020,7,9,12199
1996,12,29,13809
1998,10,18,14250
1999,7,6,14934
2010,1,23,13572
2013,10,9,17619
2015,4,27,16571
2015,8,20,16254
2016,9,30,15944
2018,3,24,17107
1996,10,28,14802
1998,12,17,15079
2008,1,18,20097
2010,11,20,14879
2010,7,27,18753
2018,4,29,19899
1999,5,29,12625
2013,4,22,18329
2004,1,21,19033
2005,12,10,15276
2016,12,30,15844
1996,5,24,14555
2007,2,20,20728
2008,4,10,19248
2009,9,9,17391
1999,6,27,14701
2001,5,10,17344
2011,11,12,13257
2011,7,15,17960
2012,4,3,15939
2013,1,6,16346
2002,2,25,14640
2004,12,23,18137
2005,9,10,16532
2015,11,15,15625
2015,7,12,16686
2006,10,2,19468
2007,11,1,20946
2019,12,22,20839
1997,5,11,14264
1999,3,21,14331
2016,5,31,15614
2000,3,17,15608
2002,1,31,13332
2005,11,25,16258
2013,6,22,16388
2019,6,18,21118
1999,9,28,15229
2007,4,19,20931
2009,8,8,16427
2010,3,16,17789
2011,2,17,16912
2002,7,19,15059
2003,10,5,17263
2000,1,22,12855
2005,4,30,17199
2005,8,31,19481
2017,9,9,10989
2019,11,2,16741
1996,1,13,12683
1997,8,21,15161
1998,11,7,12891
2008,8,21,20156
2009,1,5,17965
1999,2,12,14225
2012,12,7,16833
2013,9,10,16959
2014,10,12,15752
2000,4,6,15701
2000,8,7,15421
2002,10,5,12719
2003,7,23,18248
2005,1,30,34776
2015,3,3,14970
1996,8,8,14773
2007,7,4,17585
2019,4,18,21023
2003,1,27,18230
2000,11,21,15778
2000,7,26,15540
2008,5,23,20505
2014,1,28,12089
2019,10,15,20773
2011,10,21,17326
2011,6,26,17275
1997,10,25,12292
2001,12,11,14192
2002,3,8,14706
2003,2,25,17020
2014,11,29,15470
2004,5,14,19394
2006,11,23,15010
2006,7,8,18259
2016,8,5,16917
2018,2,3,14623
2019,3,14,20088
1997,4,6,14131
1998,3,11,14832
2009,5,24,14474
2020,4,5,8082
2001,1,13,14991
2012,8,2,18204
2013,5,1,18061
2000,12,2,13777
2017,2,16,15569
1997,1,22,14635
2007,3,11,20022
2020,7,19,12308
2012,11,22,10740
2017,4,17,16146
2008,9,4,18619
2009,12,29,17642
2015,4,17,16498
2018,3,30,20516
1998,12,31,13373
2010,11,10,17678
2010,7,17,16364
2012,1,19,15989
2003,6,2,18036
2004,9,15,18942
2013,4,16,16985
2015,2,22,14378
2016,4,4,15898
2005,12,4,17758
2007,6,13,20794
2017,1,3,15005
2018,10,31,16390
2020,8,4,10396
1996,5,6,14570
2009,9,15,17106
2010,2,11,15364
2011,3,6,16195
2001,5,16,17246
2001,9,25,14317
2002,6,8,13309
2003,11,18,17776
2012,4,13,17648
2013,1,12,13147
2014,6,11,16739
2004,12,17,20255
2006,2,8,18759
2018,9,29,16110
1996,12,23,14732
1998,10,28,14904
1999,3,19,15272
2002,8,31,12590
2004,10,16,17088
2004,6,25,19827
2013,10,15,17261
2016,5,21,12858
2016,9,20,15388
1996,10,26,13238
2007,1,26,20452
2008,1,8,19104
2009,4,9,18489
2019,6,20,21272
1999,5,23,14392
1999,9,22,15353
2007,4,25,19875
2010,3,22,18100
2011,2,11,16793
2002,7,25,15363
2004,1,27,17173
2013,12,20,18013
2005,4,24,19377
2008,4,12,16749
2017,9,15,16194
2018,6,2,16463
2019,11,8,21501
1997,8,15,15233
1998,11,13,15051
1999,10,10,14859
1999,6,5,13414
2011,11,2,16192
2002,2,19,14527
2012,12,1,13152
2015,11,21,11953
2015,7,2,17275
2000,8,1,15224
2005,1,20,37694
2008,2,27,20088
2010,8,21,15686
1996,8,18,14451
2003,1,21,17963
2005,11,19,16324
2005,7,28,20485
2013,6,28,18315
1996,6,17,14569
2000,7,28,14536
2008,5,29,20396
2009,8,2,17887
1999,1,18,14445
2001,4,1,16408
2011,10,31,16097
2011,6,28,17864
2000,1,28,14707
2002,3,14,14567
2003,2,3,17685
2005,8,1,20746
2017,5,14,15186
1996,1,3,13744
2006,11,13,19790
2006,7,14,20546
2007,10,10,20658
2008,8,31,14779
2018,2,5,18785
2019,3,4,20035
1998,3,1,14191
1999,2,6,12736
2000,4,24,15575
2002,10,15,14589
2013,5,7,17936
2014,2,26,15779
2007,7,10,20559
2009,3,26,17564
2011,5,24,16397
2019,4,24,20359
1997,1,28,14682
2014,4,25,16772
2017,4,27,16203
2017,8,18,16522
2019,10,9,20860
1997,7,20,14599
2008,9,2,18879
2009,12,7,17269
1997,10,31,14819
2001,12,13,14172
2012,1,9,16215
2014,11,27,10263
2000,5,9,15144
2003,6,4,17853
2004,5,4,19330
2004,9,5,14705
2015,2,8,14203
2007,6,7,20930
2009,5,22,18645
2018,10,1,20819
2020,8,30,12544
1997,12,4,14899
1998,7,6,14993
2010,2,13,13867
2011,3,12,14847
2012,8,4,15650
2000,12,4,15682
2003,11,24,17977
2014,6,13,16660
1998,9,27,13857
2006,2,18,16133
2018,9,23,19918
2020,7,29,10708
1996,12,17,14634
2001,3,18,16521
2003,5,16,17890
2006,4,17,20078
2016,9,18,15291
2018,3,20,19171
1996,10,16,14776
1998,12,5,12948
2008,1,6,19169
2009,4,3,17943
2010,7,15,18890
1999,5,17,14222
2012,9,21,17439
2013,4,10,16978
2014,3,15,14134
2004,1,1,16984
2016,12,10,11363
2017,1,9,14957
1996,5,12,13939
2009,9,21,17473
1999,10,12,15558
1999,6,15,15198
2001,5,30,17288
2012,4,23,17434
2013,1,10,17285
2002,2,21,14608
2004,12,27,19505
2015,11,19,16355
2015,7,24,17308
2007,11,21,21147
2010,4,24,14751
2010,8,19,18737
2002,8,21,15272
2004,10,30,16873
2013,3,25,18250
2016,5,11,15859
2005,11,21,19330
2005,7,22,20572
2007,1,28,19369
2013,6,26,18446
2018,11,16,20773
2019,6,14,22005
2020,9,11,11142
1996,6,23,14324
1998,4,9,14806
1999,9,8,15378
2010,3,28,17307
2011,2,5,12973
2001,4,11,15975
2001,8,2,17155
2002,7,7,14807
2013,12,30,16987
2000,1,26,14310
2005,4,2,16983
2005,8,11,20637
2006,3,7,19339
2008,11,28,14273
2017,9,5,15260
2018,6,12,21234
2019,11,14,21537
1996,1,25,14388
1997,8,1,15172
1998,11,11,14818
2007,10,12,20988
2008,8,25,19957
1999,2,24,15059
2013,9,30,17960
2016,6,20,16779
2000,4,18,15438
2000,8,27,15072
2002,10,17,14631
2005,1,18,38190
2008,2,17,17851
2019,9,21,16729
1996,8,20,14839
1999,8,25,15326
2007,7,16,21445
2011,5,18,16811
2011,9,27,15902
2019,4,30,19711
2002,4,16,14670
2003,1,15,17943
2014,4,23,16350
2000,11,25,13713
2005,3,17,20262
2008,5,3,16707
2017,8,28,15376
2019,10,3,21609
1997,7,30,15084
1999,1,20,14520
2011,10,25,16021
2011,6,6,17626
2001,12,7,14326
2002,3,4,14676
2003,2,13,18461
2013,8,11,18142
2014,11,1,12114
2015,10,6,16058
2000,9,14,15668
2004,5,2,18686
2006,11,11,16625
2006,7,4,18183
2019,3,26,20392
1996,9,5,14671
1997,4,26,13311
2020,4,25,4568
2012,8,14,17240
2013,5,13,18518
2014,2,20,15769
2017,7,31,17160
2000,12,14,15061
2008,6,12,20673
2009,3,20,18588
2020,2,24,21178
1997,1,26,13697
2003,5,26,16965
2016,1,4,15470
2017,4,29,12724
2006,8,28,20279
2008,9,8,18647
2009,12,9,16357
2018,3,10,17115
2019,2,7,19304
1997,3,9,14306
1998,12,3,14926
2010,11,6,14471
2010,7,5,18138
2012,1,15,14911
2000,5,15,15616
2003,6,30,18337
2013,4,4,18553
2014,3,5,15973
2015,2,2,13101
2007,6,1,20842
2017,1,15,12862
2018,10,11,20191
2020,8,16,12620
1996,5,10,14426
1997,12,14,14024
1998,7,12,14415
2003,12,27,16054
2009,9,27,16845
2011,3,18,17542
2001,9,21,14202
2003,11,30,18148
2012,4,17,16742
2014,6,23,16768
1998,9,21,14836
2006,2,28,19045
2009,7,23,19083
2001,3,28,17310
2007,11,19,20042
2012,2,16,17069
2014,8,18,17010
2002,8,19,15196
2003,9,5,18202
2004,10,4,19863
2004,6,21,19688
2016,5,1,15134
2016,9,8,15542
2017,12,9,11442
1996,10,14,14820
2007,1,22,20288
2009,4,5,17449
2018,11,22,12260
2020,5,8,5612
2020,9,1,10441
1998,4,7,14834
1999,5,11,15037
1999,9,2,15683
2010,3,2,16748
2012,9,27,17323
2001,8,12,16732
2002,7,13,13592
2004,1,7,18424
2013,12,24,13680
2014,7,2,16410
2016,12,12,15205
2005,4,12,19884
2006,3,13,19404
2007,2,10,16964
2018,6,22,21568
1998,11,17,14783
1999,6,9,15183
2013,9,20,17813
2015,11,25,16699
2015,7,30,17061
2016,10,27,15967
1996,11,27,15094
2000,8,21,15867
2008,2,23,16673
2010,4,30,18207
2010,8,25,18269
1996,8,30,15013
1999,4,30,15153
2001,7,15,16997
2011,9,21,16306
2013,3,19,17654
2003,1,9,17943
2004,2,8,18242
2005,11,15,18258
2005,7,16,18197
1996,6,29,13730
2007,9,18,20096
2008,5,9,20215
1999,1,30,12614
2001,4,13,17010
2011,10,3,17046
2011,6,8,17281
2002,3,26,14536
2005,8,13,18485
2008,11,22,14944
2015,10,8,16621
2015,6,3,16652
1996,1,31,14205
2006,11,1,20043
2007,10,6,17033
2019,3,16,17635
1997,4,20,14299
1999,2,18,14959
2016,6,18,14284
2000,4,20,14659
2002,10,27,13779
2005,10,26,19014
2013,5,19,17473
2017,11,26,16866
2017,7,17,16877
1999,8,31,15532
2007,7,22,20527
2009,3,14,15471
2011,5,20,17187
2002,4,22,14923
2014,4,13,15868
2000,2,19,12939
2005,3,27,18784
2016,1,2,14796
2017,4,7,15244
2017,8,6,16503
2019,10,29,19204
1997,7,24,15156
1998,8,2,14385
2008,9,22,18713
2012,1,5,16667
2013,8,13,17906
2014,11,15,12693
2000,5,5,15607
2000,9,4,14973
2002,11,6,14294
2003,6,16,18295
2015,2,4,15203
1996,9,11,14623
2018,10,13,16136
2020,4,19,5025
1997,12,8,14485
2003,12,17,18267
2011,3,24,17273
2000,12,16,12936
2006,1,27,19391
2008,6,10,19944
2014,6,25,16521
2020,2,22,17085
1998,9,15,13483
2009,7,25,16460
2001,3,6,15465
2003,5,28,17616
2014,8,24,16022
2004,6,11,19930
2006,4,5,19783
2006,8,18,20653
2016,9,6,15579
2017,12,3,14738
2019,2,1,19546
1996,10,4,14857
1997,3,3,14671
1998,12,9,14772
2010,7,3,15997
2020,5,6,4938
1999,5,5,14841
2012,9,1,12838
2014,3,3,14723
2004,1,13,18970
2017,1,21,11660
2007,2,12,20126
2012,7,30,18269
2012,4,27,17519
2008,10,1,18172
2015,7,20,17219
2018,12,24,16123
1998,1,19,14754
2010,4,20,17627
2010,8,7,16371
2001,11,10,12738
2001,7,1,15820
2002,8,9,15395
2003,9,15,17789
2004,10,2,16956
2013,3,21,18635
2014,12,7,14859
2016,5,7,12587
2005,11,1,18932
2005,7,10,19456
2006,12,9,16589
2007,1,8,20441
2018,11,28,19133
2020,9,7,11731
1996,6,3,14678
1998,4,29,14743
1999,9,4,13115
2010,3,8,17846
2001,4,23,17139
2001,8,22,17033
2002,7,11,15215
2012,5,14,17528
2013,12,2,18327
2014,7,8,16937
2016,3,28,15963
2000,1,14,15393
2006,3,11,16938
2008,11,16,17297
2018,6,16,18172
1996,1,21,13720
2007,10,24,20570
1999,2,20,13045
2002,9,24,14653
2004,11,23,19801
2004,7,22,19894
2013,9,18,17422
2016,10,17,16137
2016,6,24,16776
1996,11,29,11566
2002,10,29,14445
2008,2,13,18592
2009,11,4,17455
2019,9,25,20482
1999,4,20,15198
1999,8,21,13874
2007,7,28,18606
2011,5,14,14063
2011,9,15,17129
2002,4,28,13869
2003,1,3,18471
2004,2,6,18602
2013,11,17,16236
2014,4,11,16808
2015,5,15,16941
2015,9,14,16269
2005,3,29,20065
2007,9,20,20923
2008,5,15,20328
2018,7,1,19675
2019,10,23,20861
2020,1,3,20477
1997,7,2,15109
1998,8,8,13629
2011,10,13,17228
2002,3,16,12804
2013,8,7,18990
2015,10,18,15793
2015,6,13,14544
2000,9,2,12966
2008,3,20,20408
2010,9,18,14503
2019,3,22,21008
1996,9,17,14619
2005,10,16,18774
2013,5,25,13884
2017,11,20,15093
2017,7,11,16852
1996,7,14,14293
2000,12,26,14448
2009,3,8,17196
2019,1,13,17779
2020,2,12,19625
