origin,dest,passengers
10157,13264,144.40800000000002
11259,10397,1868594.6332000005
11193,14986,609139.796
11292,14696,15873.6803
13796,12896,236.21999999999997
13204,12197,1585631.4617999992
14685,11618,757507.8366999998
11884,14679,51015.414000000004
10693,10994,316763.8411999999
12448,11150,78.74
12278,10408,39.78
11278,11042,1575980.8008000012
12266,15370,2792401.5068000015
11638,14771,1047588.0366000003
13204,11697,1749483.7966
12891,11298,368476.1919000002
14122,10868,40.635
13204,10821,6007834.4417
13930,11423,3139547.5256
14893,14107,6094195.513400001
13476,11298,1681.965
14747,12339,105200.601
10158,12478,193.125
11298,14524,1359949.5951000005
11003,11193,166161.73460000003
12953,10599,264351.4544
10849,15389,149.56
10620,11921,75.13
11193,13244,780045.1604999998
13830,13930,446717.5598999997
13303,14869,65849.93200000004
12197,13487,165795.07950000014
12892,16218,354009.194
11292,14986,892.818
10994,14783,40.195
10299,14771,540387.1621999999
10800,14831,3761671.9303000006
13342,11996,37.8
13796,14113,105.5
13203,11823,64.4
12478,14747,4448236.0016
14747,10299,16209735.004599953
14122,11042,158689.6547
13476,12954,21707.935800000003
13485,14512,81.07499999999999
13486,14457,39.37
11292,11921,910259.4362000006
11193,11292,2689538.298099999
13232,12451,165764.1949000001
12448,13232,529597.2164999994
14771,13424,410473.78199999995
11433,14730,975307.0076
10434,11193,124439.05999999998
14869,13851,611048.5867999999
14193,11057,554378.2470000001
14986,10721,199607.52650000007
11503,11298,385628.5912000004
11995,14574,408.1156
14492,12391,472.4459999999999
12266,14108,16599.934099999995
13487,11648,497941.27869999956
12892,11921,653.3150000000002
13930,11066,3452823.803300005
14512,11109,115.39999999999999
11146,11298,29737.124999999985
13127,14771,40.415
11630,14771,4042.9487999999997
10208,13930,169.95
14492,11617,40.77
14635,12320,300.51
10643,12339,1166.5383
14696,11109,43.315
14683,14314,36.15
14057,14487,44.625
10781,11140,37.565
10529,13487,1851513.3133000003
13360,14100,1396.085
14869,14288,41.1
13495,11618,2553666.9612
13485,11618,271367.2082000001
10821,10423,903954.2051999999
11481,11057,30701.730000000007
11193,14683,628706.1716999997
11697,11259,263665.4995999999
13244,12478,5776.875000000001
12951,12266,1825573.4144000004
12892,10529,118771.70999999998
12206,12191,3146018.6596999983
12173,10397,1765803.8059000012
11977,12003,42.12
14107,11433,8387925.6287
13871,13204,64485.92130000004
10620,12003,4195.4395
13851,11921,108.88999999999999
11423,10785,43.49
10469,13930,582962.5353999997
14307,11193,1088865.6263999997
14893,15016,25385.054599999992
12899,11468,3832.4600000000005
10693,12889,1006144.4662999995
12889,14730,379527.56020000007
11638,13487,42.99
11697,14679,144234.84599999996
15411,12266,148971.25719999988
13204,12945,84003.84849999998
10821,13244,499039.3173999998
12191,14107,1992228.0684999998
12758,12173,8619262.747699961
11433,14108,105612.36499999998
13244,14814,114890.64500000002
12889,11540,1365522.4983000003
10140,13796,1214684.162099999
12191,11042,10615.094100000002
12264,13198,257816.5233000003
11995,13244,7900.4256000000005
15016,14288,41.135
13342,10434,41.095
11618,13871,512598.9982999996
14679,15370,25902.1953
11884,12889,1005288.2639000004
11638,10713,39.6066
11042,11057,1776166.1367000001
14869,14683,948585.8888
12953,14107,2734.0426
10397,14831,1979776.3661999998
10434,12197,82.705
14843,11278,332432.7660000002
12889,10666,245384.14820000008
14683,12191,2886609.9360999996
13796,13487,13521.488399999993
14679,14698,38.64
15304,12892,2006507.5012999973
12266,10372,68412.085
14252,11109,186.08999999999997
11292,12478,1929012.7563999998
14771,13204,1637129.666700001
14730,15016,834395.2188999992
13495,10397,12563708.552800005
11697,11995,19100.115600000016
14635,10257,11785.810899999991
14057,11109,4671.1492
11884,14314,37.805
13796,14831,36.605
12266,13502,318387.17689999996
12264,10397,10394943.699999986
13485,14100,24526.493000000006
10423,14307,90.2331
12266,14814,948183.8362999998
14771,11066,19699.4126
12953,11193,3544938.1046999968
10140,11057,8981.234
14908,11921,107.57499999999999
10257,10434,43.2939
14635,10721,3085643.0097000073
14771,12758,1772956.1759999995
11259,14107,521867.5696
10140,11109,190916.90450000006
15016,14843,54319.31980000001
10469,13342,37.855
15070,11697,442029.11230000004
12264,12889,2761482.262099999
12191,10643,85206.76460000007
13232,11697,1407743.3434999997
12264,16440,22300.714599999996
11292,15376,2573825.905000003
10994,11298,255027.74520000003
15016,11042,862849.8396000005
12339,14635,1099000.327299999
15624,11298,524081.26040000014
12391,15304,812758.9305000002
14098,11057,30914.265000000003
10821,10529,3533845.2807000047
13871,11278,105162.31790000004
14635,13303,943.9336999999999
13891,10397,1623585.387999999
13487,13931,22355.483499999995
11823,11433,370032.6365000005
10800,14747,2155348.6234999993
15304,13931,257936.2759
13871,12191,58832.8093
14262,15389,77.13
11292,11298,10867643.599200001
10821,14831,47352.2643
13232,12191,2077233.024599999
14893,11618,81690.24179999997
11298,10397,18403888.577999968
10599,11278,17510.389999999996
13232,14683,762416.4193000001
13577,11193,83598.15700000004
14955,12016,123813.82339999995
10431,10208,126.32880000000002
14952,15016,41.8863
11003,11292,874825.2148000005
11540,11259,2997729.231199999
14122,12391,25533.118700000003
14683,14893,28569.059299999997
15389,11525,43.404
13930,11630,63712.9886
11986,11193,1321324.6522000001
10643,14107,712.6949000000001
11638,14747,21209.805
14098,11641,80.98
11953,13495,40.77
10785,11292,2800.619
15401,10155,21.441
13891,14869,2043843.0771999992
12191,12206,3144166.2377999974
14120,10558,2850.1549999999997
11986,13930,2698208.448600003
14307,15304,868862.3399999992
12884,13184,41.75
11298,11292,10970942.57049999
14893,11109,37246.15680000001
11298,15304,3725517.1413999978
13303,15304,431768.83250000014
14100,14492,3421143.1138999993
12889,10599,396078.40000000014
11057,11066,566258.8022999999
11298,12173,1224919.7122
14869,12280,1212644.905500002
14252,14457,41.1
14487,14689,21.885
11292,12206,1298.2789000000002
15074,12892,41.75
14869,13495,644044.4449000001
11433,14524,713458.8744999996
10562,13930,95.5403
12266,13495,7889954.452400005
10721,13232,1483788.6908999998
11638,13424,22.820999999999998
10785,11618,716288.9804000001
14122,13244,29069.211299999984
14576,11193,191672.81559999983
12758,14893,13068.3696
10685,11292,38141.1017
11278,11433,6600217.909899997
13230,10821,1.6822
13029,10693,41.05
14107,10397,10387722.358000008
10299,12523,3283735.6055000024
13891,13232,201667.44669999997
12953,12323,63623.5369
13367,13930,930889.7388999994
11003,13487,475237.51299999986
13487,10739,185970.1150000001
15412,10423,156.465
13930,10434,432667.3228
14683,14747,148968.54440000004
15016,11481,111038.89929999998
14100,10434,32965.452900000004
12892,14730,25843.610800000006
14747,13485,184.5215
14908,10918,81.325
15412,13204,107366.62119999986
12945,12953,99475.29020000005
11259,14908,155456.99820000003
12953,13360,905.2399999999997
14689,11638,48.45
12953,10721,11641891.013499998
10397,15376,1420429.4872999997
14747,13244,1128625.5810999998
13232,14843,38667.0816
14783,11775,37.955
13871,14696,37.8
12892,11066,811718.7354000002
11003,11057,15369.320600000003
14843,15024,489668.46159999986
11433,14122,1363162.4489000002
14057,12758,127138.84479999998
11066,14027,25191.11529999999
10185,10781,71.995
12954,10849,10728.540000000005
11298,13198,3283691.4844000037
11618,15024,506710.7424000001
11057,11823,39680.935000000005
14831,14683,3457.2037999999993
11122,13829,24.216
13244,13256,17104.90499999999
12884,11146,32.64
12323,11617,40.035
12335,11587,5402.899999999999
11109,13198,21206.78609999999
15919,10980,72.43
12953,13204,8032995.481999996
12339,12889,1464375.979999999
15023,14107,46631.969999999994
13024,14057,69083.562
14107,11637,7850.015399999998
11292,11481,561.3174
11921,11292,908999.9292000004
10792,12953,357006.4974
15376,11433,1063.1092
10821,10135,36.15
12191,14635,2063.3154
15380,13485,41.095
10423,13203,40.69
11292,14100,5078224.381700003
12280,11292,511556.8908999996
11193,14696,165535.10480000003
10990,11057,75371.99969999999
12264,14576,351411.6656999997
10423,13198,116181.13580000008
11721,10397,2934993.939499997
14831,11057,17544.60350000001
11638,14457,3117.6399999999994
13486,12156,79.245
11057,10423,694991.1498999997
14831,10693,5347.7676
14986,11697,72.43
13264,10157,224.26099999999997
13204,15249,14379.249999999995
14122,14307,362212.3946
10397,12149,27136.92999999999
14457,11977,42.445
14683,11618,1248760.8091999989
10779,12280,38.76
13930,12264,7802218.096700002
13198,11298,3302590.9009000016
13244,11057,1170250.2344999996
12945,11298,189834.14530000012
13139,11057,34356.8118
11013,14150,527.62
14685,11823,36.34
11042,14771,1760811.0760000001
10821,11996,307162.0995999999
15048,13930,87542.69220000002
12478,15070,267.966
10721,14986,199956.84790000008
15919,11618,252299.83350000007
11996,11618,592695.3653999999
11977,13459,56557.63460000002
12391,13930,1928.7820000000002
14747,15016,769442.0093000002
15376,13487,681557.7434000005
13158,12889,687896.7038
15023,11298,636.495
10849,10721,1005.7680000000001
14633,11433,835.7300000000001
15412,13487,7808.002999999999
12173,12478,47813.3139
15356,13930,29820.4221
13891,10136,41.1
14492,14869,368697.9264
13029,12884,37.955
10874,12266,12995.0793
14747,10713,1156575.2822000002
11076,11337,674.8300000000002
10140,13851,26674.775400000002
14771,11298,5966274.850999995
13930,10140,894706.2377999994
10397,11146,1179500.2098000008
12206,11259,148881.88859999995
12478,14908,56476.522200000014
10693,13851,14236.758899999993
11986,11057,13036.2141
11042,15370,453.5634
11618,15304,5737663.829500003
12266,12012,83694.55860000005
14771,12264,8872303.779599994
15304,13342,769330.4585000004
14908,13487,2503673.4134000014
15096,14576,112291.31830000004
10926,14747,410.8578
11146,10990,80.98
12339,11193,894572.9392999999
13303,14685,46056.4221
12448,10599,392991.13249999983
10785,13296,24467.897400000005
11057,10529,2823322.785200006
13388,11292,852.355
13342,11292,2052162.071599999
15370,11298,2100867.531899999
11298,11638,836651.5143000003
15370,13244,51385.38999999998
14489,14869,362664.24500000005
14100,10868,938.6899999999999
10157,11002,68.991
12264,14802,40098.35999999999
13029,14108,122.42
11618,14747,4571381.348700001
12191,10397,7038454.508499996
10397,13342,6245735.695099993
13244,11638,386.40000000000003
11259,13232,596116.5971000002
10994,10721,290005.4006
14893,13930,2782379.9370000013
10397,10620,3816.775800000001
14869,14783,11657.849999999995
14679,10713,106658.65030000001
10849,13930,344344.5664999998
11292,13796,3981978.462199997
10140,12280,68.1
13476,14698,43.458000000000006
13930,12339,3218222.279699995
15016,13851,1007697.9915999995
13367,13204,141109.97229999996
12266,12992,1191823.099900001
12892,13502,20165.809400000006
14893,13198,133687.2784
10257,11697,464059.0755999999
13796,14908,6232706.969299992
11298,12951,279150.0982999999
14683,16440,169719.03800000006
15376,10821,8894.056400000001
12094,12953,7130.878499999998
12884,15380,128.3007
13931,12264,549530.9835999998
11618,11292,7250901.577200005
14771,14689,2055310.1861999987
10409,13930,9734.249999999996
11292,10409,17851.590000000004
10693,15016,716702.9092999996
12758,11298,14056.104500000003
14100,14771,4384087.459200001
13476,14771,1426465.2611000005
14122,13232,2109792.9319000007
11292,13931,74157.54319999997
10257,13342,36.34
14122,14771,896570.5091000005
13487,14679,3640527.119799998
13303,14747,705863.0395000001
14057,15376,212.555
14057,13232,571439.2736000002
14783,10693,82.19
14574,14696,113.61
11109,11711,38.76
14027,10821,1547318.6747000006
11066,15356,6524.763700000001
13541,12953,571.515
12266,10599,1785754.0327000013
11057,13204,5021487.266500001
11292,11092,53434.865000000005
11423,13931,41.675
12982,12892,2035438.3369000007
13232,12953,1646768.3468000004
14679,14057,2943552.949600003
13342,14492,44414.05099999998
11433,11057,4982027.9926999975
12264,11027,35871.59
14122,10693,413437.5609999997
13204,13485,13901.495499999999
14869,11292,10733422.61700001
10397,13930,14294483.535299988
11617,10397,380550.23999999993
10529,13342,40700.77499999999
11042,14100,1299320.9746999987
11618,11503,252926.1119999999
13459,13485,27662.89289999998
10140,10800,41.05
13487,13232,5511155.548000005
12953,11259,469993.70149999973
12266,15412,796003.2682999996
10721,13342,817689.6640999992
12992,12191,381424.04120000027
13495,14771,699124.7907000002
15304,10431,18297.059999999998
10257,11433,1705595.3253
14747,10666,115172.12450000002
10713,11884,1184241.9392000001
11057,12365,1318.7208
10408,13244,128.385
10781,15412,41.8506
12954,13204,145.62
11697,12264,1640206.5174999994
11298,12278,1125063.2462999998
13232,11066,3503900.6719
11292,14794,166696.71000000002
11259,10800,85093.37449999996
11648,13486,54834.954399999995
10868,13303,5533.923300000002
14689,12280,36.15
12003,12280,77.545
11109,14262,36.34
11278,14107,1825484.5214999998
11884,10713,1181565.4353999996
13931,10721,112030.92199999995
11503,11057,4621.24
12264,13485,1062.1028
12451,14027,40.195
16440,13303,67692.87890000001
15376,12889,2392147.2903999984
14869,11648,1207163.9742000003
14107,14635,297.936
14057,13796,5220264.211799998
12389,10620,43.2021
10785,14696,40.67
11612,11433,182779.37240000017
14831,15376,41080.015600000006
12191,14679,620095.4841000002
14576,14100,405301.80129999993
11423,13367,41.8863
10620,12889,218.04000000000002
11292,15412,229904.1377000002
12892,12889,19340728.637499955
13296,13487,117463.31010000008
12191,15376,2217.3228
13367,11921,73.08
10721,10800,56380.787999999986
15016,12953,1893888.7320000003
10994,12992,78.74
14252,13502,37.855
14057,12266,2717907.8570999987
12266,13303,3950534.4215000044
13930,13303,5367886.957700004
13303,12478,3834411.723399997
10599,13232,875364.0497999999
11433,13184,1855895.5700999987
11274,13930,310116.09880000015
12945,13851,78.74
10800,11298,1222485.3447999991
14635,15016,693569.9831000004
14747,12889,9425540.034799987
12323,11057,1400211.9906000004
11057,11278,4761044.080700002
12945,15304,4175.4624
10868,13930,549194.3044999997
12339,13204,2280079.7626000023
12954,14107,1520440.5021000013
15454,13930,54843.88
12320,13232,3944.0339999999997
11973,10781,78.58
11986,14635,104292.59070000002
12264,12094,13866.433400000005
10721,12478,5436253.293499999
10849,12954,10728.540000000005
13204,14098,351296.3625
13871,11433,289329.56839999976
11193,14524,831990.6682999996
11259,13487,25301.79539999998
11298,11980,84371.82809999997
11292,14122,2150258.4049000023
10994,13930,769744.5862999995
15376,14679,1493575.4961
11267,13303,7540.9984
14576,12478,2420113.0077999993
13930,11540,868630.6463999988
13930,12953,18496260.223899994
14107,13232,2514079.3646999984
10599,11259,1184370.1098999993
10781,13930,37366.86429999999
14122,15304,1947797.5631
10257,14635,9211.9212
13871,11977,37.955
14908,14747,6236885.804900002
14869,12003,827237.0116000001
12451,10185,41.1
11042,11996,211758.98630000002
13891,14771,2374229.170000001
14747,13204,1010668.5027999999
10918,14794,2939.268000000001
12945,10397,3184521.6038000016
13930,11252,699.1999999999999
11066,13871,37.955
14107,14113,73.66499999999999
12197,11697,916385.9977999994
11042,12945,81806.1868
12945,11057,34014.259399999995
13158,10423,272595.6835000002
12953,13502,4754.0929
10279,11298,763673.4252999994
12478,14027,4716955.356499999
10620,13930,32363.6663
11292,13830,552978.5151000001
11697,13296,69282.74870000004
11982,11298,629123.1282
11057,11146,17201.25
14113,15389,41.862
11298,14635,533625.5375999996
11146,10397,1176326.8536999994
11996,11995,7213.124900000001
15024,13303,463042.89500000014
12320,12266,1067.526
15356,12451,1965.384
10792,12892,138478.15800000002
10994,11618,1034193.1979000003
14908,12266,4364081.885400001
15016,13931,15607.509800000002
12339,13796,7797.245399999996
